t,o,h,l,c,v
1656583200,11470.917,11472.289,11438.869,11468.009,7.033349990844727
1656586800,11468.219,11482.689,11440.729,11456.499,7.724400043487549
1656590400,11456.529,11544.339,11452.759,11477.699,11.510849952697754
1656594000,11477.707,11552.269,11358.149,11362.649,12.615213394165039
1656597600,11363.099,11464.289,11316.749,11458.299,11.234054565429688
1656601200,11459.289,11585.809,11428.609,11583.149,10.768178939819336
1656604800,11583.109,11656.297,11511.219,11606.269,10.502569198608398
1656608400,11606.789,11638.907,11537.819,11615.389,10.175657272338867
1656612000,11615.779,11625.779,11506.859,11520.279,10.407339096069336
1656615600,11521.119,11575.089,11442.229,11516.289,10.934871673583984
1656619200,11516.109,11516.909,11470.329,11473.277,1.985705018043518
1656626400,11479.709,11482.299,11451.839,11466.769,2.7319600582122803
1656630000,11466.789,11517.569,11460.849,11514.549,3.019681930541992
1656633600,11514.699,11526.219,11493.029,11497.629,5.860483169555664
1656637200,11497.667,11506.599,11448.619,11469.389,5.6833882331848145
1656640800,11469.177,11492.989,11409.739,11422.689,5.802989959716797
1656644400,11422.879,11425.099,11367.759,11390.417,6.171045780181885
1656648000,11390.209,11403.999,11352.389,11373.159,5.053727149963379
1656651600,11373.309,11398.399,11354.189,11380.029,5.528432846069336
1656655200,11380.299,11418.309,11367.059,11403.259,5.371338844299316
1656658800,11403.287,11445.809,11360.089,11409.559,7.502902030944824
1656662400,11410.899,11469.189,11382.679,11458.669,6.36423397064209
1656666000,11458.667,11494.219,11448.379,11490.089,5.517127990722656
1656669600,11490.279,11497.079,11429.309,11436.679,4.97891902923584
1656673200,11437.789,11471.289,11400.209,11417.649,5.8037800788879395
1656676800,11418.099,11477.619,11404.339,11466.239,6.007589817047119
1656680400,11466.389,11570.889,11389.209,11531.209,9.637736320495605
1656684000,11531.267,11587.709,11373.839,11429.149,11.80240535736084
1656687600,11429.177,11502.297,11398.329,11424.649,11.31750202178955
1656691200,11424.887,11468.109,11398.279,11408.087,10.940627098083496
1656694800,11407.779,11494.897,11403.729,11493.229,10.40932846069336
1656698400,11493.579,11559.079,11455.069,11549.519,9.750152587890625
1656702000,11550.589,11599.389,11512.759,11583.899,10.248777389526367
1656705600,11583.837,11591.409,11574.519,11575.819,1.349753975868225
1656885600,11580.859,11580.859,11556.569,11569.359,1.8819860219955444
1656889200,11569.559,11583.399,11531.049,11541.749,3.385344982147217
1656892800,11541.727,11548.679,11496.639,11504.629,5.665505886077881
1656896400,11504.799,11515.899,11471.339,11505.399,6.9434709548950195
1656900000,11505.279,11519.919,11478.279,11500.209,5.760048866271973
1656903600,11500.579,11510.999,11492.709,11504.509,4.086029052734375
1656907200,11504.567,11506.599,11479.769,11494.839,3.1553149223327637
1656910800,11495.009,11518.897,11488.339,11518.289,4.087035179138184
1656914400,11518.227,11546.497,11507.619,11527.619,4.080633163452148
1656918000,11528.189,11538.709,11483.679,11491.039,5.89650821685791
1656921600,11491.287,11510.819,11487.359,11502.569,4.101346969604492
1656925200,11502.567,11549.809,11492.339,11539.399,4.237489223480225
1656928800,11539.307,11550.099,11521.719,11539.729,3.36319899559021
1656932400,11539.777,11547.797,11522.049,11534.519,3.413641929626465
1656936000,11534.587,11544.059,11525.617,11534.519,3.037091016769409
1656939600,11534.679,11548.887,11515.629,11519.899,3.910245895385742
1656943200,11519.897,11523.569,11502.339,11516.609,4.557322025299072
1656946800,11516.899,11540.887,11515.527,11524.537,3.736069917678833
1656950400,11524.399,11545.899,11522.219,11524.899,2.2352139949798584
1656972000,11556.849,11625.709,11548.369,11620.069,3.304270029067993
1656975600,11620.097,11715.367,11619.119,11663.219,5.102585792541504
1656979200,11663.207,11684.169,11654.779,11665.499,4.897345066070557
1656982800,11665.217,11671.799,11631.299,11663.739,5.895199775695801
1656986400,11664.039,11667.077,11617.129,11623.739,5.4177141189575195
1656990000,11623.757,11641.207,11618.349,11621.009,4.250988006591797
1656993600,11621.077,11642.907,11620.139,11641.799,3.01711106300354
1656997200,11641.817,11654.899,11630.539,11642.999,3.97662091255188
1657000800,11642.807,11670.899,11637.169,11649.639,4.057387828826904
1657004400,11649.759,11650.719,11599.079,11601.029,6.586089134216309
1657008000,11601.109,11617.337,11490.509,11494.679,6.819948196411133
1657011600,11496.269,11508.609,11474.239,11503.389,6.383028030395508
1657015200,11503.589,11528.097,11499.219,11509.089,4.50659704208374
1657018800,11512.119,11517.107,11449.527,11453.589,5.100653171539307
1657022400,11454.659,11458.387,11400.039,11407.079,7.729718208312988
1657026000,11407.189,11452.819,11357.329,11416.729,10.377053260803223
